,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1085,Bellerose,40.72857318176675,-73.72012814826903,Arturo's Ristorante Italiano,40.72486725375235,-73.7224122384431,Italian Restaurant
1086,Bellerose,40.72857318176675,-73.72012814826903,Rani Ayurvedic Spa & Salon,40.725990295410156,-73.7194595336914,Salon / Barbershop
1087,Bellerose,40.72857318176675,-73.72012814826903,Bellerose Inn,40.72683,-73.71513,Motel
1088,Bellerose,40.72857318176675,-73.72012814826903,Bellerose Deli,40.7259716525979,-73.71873457953446,Deli / Bodega
1089,Bellerose,40.72857318176675,-73.72012814826903,Conoco,40.725446,-73.719908,Gas Station
1090,Bellerose,40.72857318176675,-73.72012814826903,Georgewood Florist,40.72505968353205,-73.72156775719338,Flower Shop
1091,Bellerose,40.72857318176675,-73.72012814826903,Body By Fitness,40.724947133282626,-73.72254782544329,Gym
1092,Bellerose,40.72857318176675,-73.72012814826903,Floral Farms Deli,40.724674224853516,-73.72235107421875,Deli / Bodega
1093,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Benjy's Kosher Pizza & Falafel,40.72477036009629,-73.82109149359167,Pizza Place
1094,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Capital One Bank,40.72355112443508,-73.81983697414398,Bank
1095,Kew Gardens Hills,40.722578244228046,-73.82087764933566,TD Bank,40.7224681,-73.8198214,Bank
1096,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Elite Cafe,40.725835,-73.821606,Sushi Restaurant
1097,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Charisma Ballroom,40.726885892225326,-73.8220932456316,Dance Studio
1098,Kew Gardens Hills,40.722578244228046,-73.82087764933566,"MTA NYCT Q20A, Q20B (Main Street/76th Avenue)",40.72267296820732,-73.8197135925293,Bus Station
1099,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Svetsarah,40.72413655548345,-73.82029294967651,Restaurant
1100,Kew Gardens Hills,40.722578244228046,-73.82087764933566,K Burger,40.722934491342855,-73.81961818182006,Burger Joint
1101,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Swan Delight,40.71994505478587,-73.82056611726254,Deli / Bodega
1102,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Uncle Tommy's,40.71974223885612,-73.82067506657279,Pizza Place
1103,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Te Amo,40.719875549110924,-73.81937033003913,Smoke Shop
1104,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Vleigh Playground,40.719334784278566,-73.82093928688005,Playground
1105,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Chase Bank,40.726985107695974,-73.82159254503196,Bank
1106,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Sushi Metsuyan,40.72635415070697,-73.82193597863674,Sushi Restaurant
1107,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Judge Moses Weinstein Playground,40.71889672096326,-73.81924482444585,Playground
1108,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Senior Movers,40.7213069243792,-73.82632255554199,Moving Target
1109,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Kissena Beverage,40.72597164149209,-73.8172965470309,Wine Bar
1110,Fresh Meadows,40.7343944653313,-73.78271337003264,Fresh Meadows Natural,40.733394099973125,-73.78366224909708,Grocery Store
1111,Fresh Meadows,40.7343944653313,-73.78271337003264,Fresh Meadows Pizzeria and Restaurant,40.73710970180682,-73.77816605290153,Pizza Place
1112,Fresh Meadows,40.7343944653313,-73.78271337003264,Walgreens,40.733635,-73.78371,Pharmacy
1113,Fresh Meadows,40.7343944653313,-73.78271337003264,Rite Aid,40.733524,-73.783879,Pharmacy
1114,Fresh Meadows,40.7343944653313,-73.78271337003264,Peking Chinese Restaurant,40.73339693032348,-73.78329263446204,Vegetarian / Vegan Restaurant
1115,Fresh Meadows,40.7343944653313,-73.78271337003264,Peking,40.73344446117437,-73.78348368253769,Chinese Restaurant
1116,Fresh Meadows,40.7343944653313,-73.78271337003264,MTA Q88 (73rd Ave. & 189th St),40.734052068037926,-73.78344520846876,Bus Station
1117,Fresh Meadows,40.7343944653313,-73.78271337003264,"MTA NYCT Q17 MTABus QM1, QM5, QM7, QM8, QM31, QM35 (188 Street/73rd Avenue)",40.73297551003404,-73.7830258230869,Bus Station
1118,Fresh Meadows,40.7343944653313,-73.78271337003264,Becky's Nail Salon,40.733314910975814,-73.78324497596992,Cosmetics Shop
1119,Fresh Meadows,40.7343944653313,-73.78271337003264,MTA Q17 (188th & 73rd),40.732845713404615,-73.78313112400596,Bus Station
1120,Fresh Meadows,40.7343944653313,-73.78271337003264,STJ Halal Stand,40.730829336153384,-73.78360032338671,Food Truck
1121,Fresh Meadows,40.7343944653313,-73.78271337003264,Farm Playground,40.735859388887086,-73.7773331538487,Playground
1122,Fresh Meadows,40.7343944653313,-73.78271337003264,New Hong Kong Garden,40.737109,-73.778004,Chinese Restaurant
1123,Briarwood,40.71093547252271,-73.81174822458634,The Panorama Cafe,40.71231715293416,-73.80652704968954,Coffee Shop
1124,Briarwood,40.71093547252271,-73.81174822458634,Double J Deli,40.70973794108642,-73.8075117068079,Deli / Bodega
1125,Briarwood,40.71093547252271,-73.81174822458634,Briarwood Playground,40.70965005721214,-73.81001980204677,Playground
1126,Briarwood,40.71093547252271,-73.81174822458634,84th Deli Grocery,40.71057492063447,-73.81573658228892,Deli / Bodega
1127,Briarwood,40.71093547252271,-73.81174822458634,Christ Deli,40.709688645553264,-73.80752641408975,Deli / Bodega
1128,Briarwood,40.71093547252271,-73.81174822458634,Parsons Discount Store,40.7096941672234,-73.80752900901354,Convenience Store
1129,Briarwood,40.71093547252271,-73.81174822458634,Sweat Box Gym,40.709734,-73.80746,Gym
1130,Briarwood,40.71093547252271,-73.81174822458634,Green Solution Insulation,40.7140007019043,-73.8145980834961,Home Service
1131,Briarwood,40.71093547252271,-73.81174822458634,"MTABus Q25, Q34 (Parsons Blvd/84th Rd-Hoover Ave.)",40.712209282312195,-73.8067742843469,Bus Station
1132,Briarwood,40.71093547252271,-73.81174822458634,Moon Tikka,40.713202,-73.807214,Indian Restaurant
1133,Jamaica Center,40.70465736068717,-73.79690165888289,Margherita Pizza,40.70466179650204,-73.79686045422818,Pizza Place
1134,Jamaica Center,40.70465736068717,-73.79690165888289,Don Nico's,40.70513359256214,-73.79925760949355,Mexican Restaurant
1135,Jamaica Center,40.70465736068717,-73.79690165888289,Blink Fitness,40.704465555892526,-73.7966098925308,Gym
1136,Jamaica Center,40.70465736068717,-73.79690165888289,Jamaican Flavors,40.70559234462918,-73.79495109251091,Caribbean Restaurant
1137,Jamaica Center,40.70465736068717,-73.79690165888289,Starbucks,40.70360122835167,-73.79936436251222,Coffee Shop
1138,Jamaica Center,40.70465736068717,-73.79690165888289,Chase Bank,40.7040314,-73.7979361,Bank
1139,Jamaica Center,40.70465736068717,-73.79690165888289,PP Boy Japan Teriyaki & Sushi,40.70489618401879,-73.7990307819717,Japanese Restaurant
1140,Jamaica Center,40.70465736068717,-73.79690165888289,H&M,40.703617,-73.7986221,Clothing Store
1141,Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Market,40.70422288458094,-73.79966517905731,Food Court
1142,Jamaica Center,40.70465736068717,-73.79690165888289,The Children's Place,40.70447638408348,-73.79706887173234,Kids Store
1143,Jamaica Center,40.70465736068717,-73.79690165888289,Gap Factory Store,40.705757,-73.79372,Clothing Store
1144,Jamaica Center,40.70465736068717,-73.79690165888289,Chipotle Mexican Grill,40.7037085,-73.7989613,Mexican Restaurant
1145,Jamaica Center,40.70465736068717,-73.79690165888289,York College Performing Arts Center,40.702625337559105,-73.79467195614484,Performing Arts Venue
1146,Jamaica Center,40.70465736068717,-73.79690165888289,Dallas BBQ,40.70554897505237,-73.80171413658667,BBQ Joint
1147,Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Performing Arts Center (JPAC),40.70226162441744,-73.80170874439492,Performing Arts Venue
1148,Jamaica Center,40.70465736068717,-73.79690165888289,T-Mobile,40.70446487877024,-73.79641056060791,Mobile Phone Shop
1149,Jamaica Center,40.70465736068717,-73.79690165888289,GNC,40.70404052734375,-73.79879760742188,Supplement Shop
1150,Jamaica Center,40.70465736068717,-73.79690165888289,Dollar Tree,40.704361689599665,-73.79239766567939,Discount Store
1151,Jamaica Center,40.70465736068717,-73.79690165888289,Walgreens,40.703495141892525,-73.7991324718882,Pharmacy
1152,Jamaica Center,40.70465736068717,-73.79690165888289,Boston Market,40.705406,-73.794668,American Restaurant
1153,Jamaica Center,40.70465736068717,-73.79690165888289,Panda Express,40.703704,-73.798936,Chinese Restaurant
1154,Jamaica Center,40.70465736068717,-73.79690165888289,Burlington,40.703976,-73.798677,Department Store
1155,Jamaica Center,40.70465736068717,-73.79690165888289,T-Mobile,40.7064618,-73.792689,Mobile Phone Shop
1156,Jamaica Center,40.70465736068717,-73.79690165888289,Modell's Sporting Goods,40.704951032913215,-73.79574395036454,Sporting Goods Shop
1157,Jamaica Center,40.70465736068717,-73.79690165888289,Subway,40.70296818106235,-73.79985256157573,Sandwich Place
1158,Jamaica Center,40.70465736068717,-73.79690165888289,K&G,40.70337866235854,-73.79988097353669,Men's Store
1159,Jamaica Center,40.70465736068717,-73.79690165888289,AT&T,40.705504414937906,-73.79535779356956,Mobile Phone Shop
1160,Jamaica Center,40.70465736068717,-73.79690165888289,Baskin-Robbins,40.706254,-73.792177,Ice Cream Shop
1161,Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica YMCA,40.70500921834553,-73.80121299728097,Gym / Fitness Center
1162,Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Multiplex Cinemas,40.703265,-73.7998843,Multiplex
1163,Jamaica Center,40.70465736068717,-73.79690165888289,Subway,40.70656926762866,-73.79217167131794,Sandwich Place
1164,Jamaica Center,40.70465736068717,-73.79690165888289,Starbucks,40.70138312123458,-73.79670300712185,Coffee Shop
1165,Jamaica Center,40.70465736068717,-73.79690165888289,Shopper's World,40.70463050241669,-73.79695527751632,Department Store
1166,Jamaica Center,40.70465736068717,-73.79690165888289,Dunkin',40.70623701708535,-73.79224111258293,Donut Shop
1167,Jamaica Center,40.70465736068717,-73.79690165888289,Golden Krust Caribbean Restaurant,40.70281213239041,-73.80002101567946,Caribbean Restaurant
1168,Jamaica Center,40.70465736068717,-73.79690165888289,Old Navy,40.70353853685696,-73.79940711703792,Clothing Store
1169,Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Center,40.702869992147114,-73.79963970332952,Concert Hall
1170,Jamaica Center,40.70465736068717,-73.79690165888289,The Home Depot,40.7051308,-73.7927259,Hardware Store
1171,Jamaica Center,40.70465736068717,-73.79690165888289,Taco Bell/Pizza Hut,40.704005461590995,-73.79911208593967,Pizza Place
1172,Jamaica Center,40.70465736068717,-73.79690165888289,Rufus King Park,40.70214370074089,-73.80137622205224,Park
1173,Jamaica Center,40.70465736068717,-73.79690165888289,Last Stop Q44,40.70494848859564,-73.79340104354114,Bus Station
1174,Jamaica Center,40.70465736068717,-73.79690165888289,make me over beauty bar,40.706079,-73.793792,Health & Beauty Service
1175,Jamaica Center,40.70465736068717,-73.79690165888289,Joey Pepperoni's Pizza,40.706000546007026,-73.79330912812335,Pizza Place
1176,Oakland Gardens,40.74561857141855,-73.75494976234332,Gino's Pizzeria,40.74844544086946,-73.75649772102554,Pizza Place
1177,Oakland Gardens,40.74561857141855,-73.75494976234332,Bi Won Korean Restaurant,40.74749115523934,-73.75594447104575,Korean Restaurant
1178,Oakland Gardens,40.74561857141855,-73.75494976234332,Slim's Bagels & Bialy's,40.74927136697609,-73.75575441890172,Bagel Shop
1179,Oakland Gardens,40.74561857141855,-73.75494976234332,Flex Hot Yoga,40.749555134054496,-73.75502354609094,Yoga Studio
1180,Oakland Gardens,40.74561857141855,-73.75494976234332,Chilsung Garden,40.74931991281684,-73.75536790382431,Korean Restaurant
1181,Oakland Gardens,40.74561857141855,-73.75494976234332,FlexHotYoga,40.7490824432692,-73.75494266116154,Yoga Studio
1182,Oakland Gardens,40.74561857141855,-73.75494976234332,Fukuoka Shabu Shabu,40.748990024860994,-73.75671702292335,Taiwanese Restaurant
1183,Oakland Gardens,40.74561857141855,-73.75494976234332,Empire Garden,40.74852095419004,-73.756457593467,Chinese Restaurant
1184,Oakland Gardens,40.74561857141855,-73.75494976234332,Rolly Kimbab,40.74853074631299,-73.756334784455,Korean Restaurant
1185,Oakland Gardens,40.74561857141855,-73.75494976234332,Starbucks,40.74908551782129,-73.75631214871055,Coffee Shop
1186,Oakland Gardens,40.74561857141855,-73.75494976234332,Little Dumpling,40.74904649620749,-73.75621007961144,Chinese Restaurant
1187,Oakland Gardens,40.74561857141855,-73.75494976234332,Baskin-Robbins,40.74740826021031,-73.75620756069151,Ice Cream Shop
1188,Oakland Gardens,40.74561857141855,-73.75494976234332,Red Mango,40.748587,-73.756174,Dessert Shop
1189,Oakland Gardens,40.74561857141855,-73.75494976234332,River Japanese Cuisine,40.74802759297992,-73.7563485681792,Sushi Restaurant
1190,Oakland Gardens,40.74561857141855,-73.75494976234332,Chase Bank,40.7488142523578,-73.75600370844028,Bank
1191,Oakland Gardens,40.74561857141855,-73.75494976234332,GNC,40.74884398611761,-73.75656829536683,Supplement Shop
1192,Oakland Gardens,40.74561857141855,-73.75494976234332,Dunkin',40.74825070799621,-73.75828505305844,Donut Shop
1193,Oakland Gardens,40.74561857141855,-73.75494976234332,Rite Aid,40.7483244,-73.7559043,Pharmacy
1194,Oakland Gardens,40.74561857141855,-73.75494976234332,SUBWAY / Nathans / Bubble Tea,40.748683,-73.756058,Sandwich Place
1195,Oakland Gardens,40.74561857141855,-73.75494976234332,Saigon Asian Cuisine,40.748120095980894,-73.75634506369491,Vietnamese Restaurant
1196,Oakland Gardens,40.74561857141855,-73.75494976234332,Dunkin',40.7474587741785,-73.7560930064314,Donut Shop
1197,Oakland Gardens,40.74561857141855,-73.75494976234332,Q27 Bus Stop (Springfield Blvd & 64 Ave),40.745511490654955,-73.75483881082307,Bus Stop
1198,Oakland Gardens,40.74561857141855,-73.75494976234332,Key Food,40.747926011613416,-73.75632344390927,Supermarket
1199,Oakland Gardens,40.74561857141855,-73.75494976234332,Dime Community Bank,40.748085543995806,-73.75652331222881,Bank
1200,Oakland Gardens,40.74561857141855,-73.75494976234332,Springfield Wines & LiquorS,40.74837875366211,-73.75579833984375,Liquor Store
1201,Oakland Gardens,40.74561857141855,-73.75494976234332,Spring Break Deli,40.748909663453624,-73.75757380278152,Deli / Bodega
1202,Queens Village,40.718893092167356,-73.73871484578424,Kyodai Karate Do,40.71880300000001,-73.73452449999999,Martial Arts School
1203,Queens Village,40.718893092167356,-73.73871484578424,SUBWAY,40.71797833031035,-73.73675239330278,Sandwich Place
1204,Queens Village,40.718893092167356,-73.73871484578424,Popeyes Louisiana Kitchen,40.71782941955514,-73.73647136007793,Fried Chicken Joint
1205,Queens Village,40.718893092167356,-73.73871484578424,T-Mobile,40.71849648562736,-73.73591467738152,Mobile Phone Shop
1206,Queens Village,40.718893092167356,-73.73871484578424,RetroCraze Salon & Spa,40.71721391915617,-73.74052621123253,Salon / Barbershop
1207,Queens Village,40.718893092167356,-73.73871484578424,Dollar Tree,40.716835625,-73.7419225,Discount Store
1208,Queens Village,40.718893092167356,-73.73871484578424,Chase Bank,40.71845277804792,-73.73603403568268,Bank
1209,Queens Village,40.718893092167356,-73.73871484578424,TD Bank,40.71645955370816,-73.7424894460355,Bank
1210,Queens Village,40.718893092167356,-73.73871484578424,Dunkin',40.71780406578222,-73.73659808158374,Donut Shop
1211,Queens Village,40.718893092167356,-73.73871484578424,MTA Bus & NICE Bus - Q36/Q36LTD/N24 @ Jamaica Avenue and Springfield Blvd,40.718234513763,-73.73573036720683,Bus Stop
1212,Queens Village,40.718893092167356,-73.73871484578424,Queens Village Veterans Plaza,40.718391919271475,-73.73553767230987,Pedestrian Plaza
1213,Queens Village,40.718893092167356,-73.73871484578424,99 Cent City,40.71792910708771,-73.73492280953518,Department Store
1214,Queens Village,40.718893092167356,-73.73871484578424,Emilio's Mexican Grill,40.719885122326474,-73.73293454883773,Mexican Restaurant
1215,Hollis,40.71124344191904,-73.75925009335594,Family Dollar,40.7136928640485,-73.75899874179703,Discount Store
1216,Hollis,40.71124344191904,-73.75925009335594,T-Mobile,40.71344078534091,-73.75414565205574,Mobile Phone Shop
1217,Hollis,40.71124344191904,-73.75925009335594,Subway,40.71360287719796,-73.75446280149004,Sandwich Place
1218,Hollis,40.71124344191904,-73.75925009335594,Haggerty Park,40.712939869314226,-73.7584643908529,Baseball Field
1219,Hollis,40.71124344191904,-73.75925009335594,Bricktown Softball,40.71330186647912,-73.75763700593633,Baseball Field
1220,Hollis,40.71124344191904,-73.75925009335594,Verizon FIOS Store,40.71394769409089,-73.75937730073929,Electronics Store
1221,Hollis,40.71124344191904,-73.75925009335594,Mavi Lounge,40.71369575694726,-73.75616676130713,Lounge
1222,Hollis,40.71124344191904,-73.75925009335594,Elmco Exterminating Corp,40.7135775,-73.7631437,Electronics Store
1223,Hollis,40.71124344191904,-73.75925009335594,New Ho Wah,40.71234422072162,-73.7644111194512,Chinese Restaurant
1224,Hollis,40.71124344191904,-73.75925009335594,Avenue Z Desserts,40.71237516015064,-73.76442383298371,Bakery
1225,Hollis,40.71124344191904,-73.75925009335594,Franhill Shopping Center,40.71235142214031,-73.7644610562394,Shopping Mall
1226,Hollis,40.71124344191904,-73.75925009335594,Kings Park,40.71234422072162,-73.76446857490522,Park
1227,Hollis,40.71124344191904,-73.75925009335594,Franhill Plaza,40.71235289292441,-73.76447980790829,Shopping Mall
1228,Hollis,40.71124344191904,-73.75925009335594,Jamaica Park,40.712350543130086,-73.76447795458934,Park
1229,South Jamaica,40.696911253789885,-73.7904261313554,The Nourish Spot,40.6979658080215,-73.7922672429966,Vegetarian / Vegan Restaurant
1230,South Jamaica,40.696911253789885,-73.7904261313554,Anita's Roti Shop,40.69947052001953,-73.79302215576172,Caribbean Restaurant
1231,South Jamaica,40.696911253789885,-73.7904261313554,Fine Fare Supermarkets,40.69731047696419,-73.78583262433102,Supermarket
1232,South Jamaica,40.696911253789885,-73.7904261313554,Subway,40.69989410679558,-73.7886271304332,Sandwich Place
1233,South Jamaica,40.696911253789885,-73.7904261313554,Bravo Supermarkets,40.69508012809152,-73.79052202758294,Grocery Store
1234,South Jamaica,40.696911253789885,-73.7904261313554,MTA Regional Bus Operations - Jamaica Depot,40.69984688306075,-73.79171767158648,Bus Station
1235,South Jamaica,40.696911253789885,-73.7904261313554,MTA - Bus Stop,40.6998348570268,-73.78870755831596,Bus Station
1236,South Jamaica,40.696911253789885,-73.7904261313554,"MTA Q111, Q113 (Guy Brewer Blvd/109 Ave)",40.69323164849999,-73.78895458661012,Bus Station
1237,South Jamaica,40.696911253789885,-73.7904261313554,Wonder Bread,40.70057060984784,-73.78886841398413,Bakery
1238,South Jamaica,40.696911253789885,-73.7904261313554,NYCT Buses -Jamaica Depot,40.700799711291936,-73.78963247663522,Bus Line
1239,St. Albans,40.69444538522359,-73.75867603727717,The Smokehouse,40.69206164216117,-73.76123448080502,Caribbean Restaurant
1240,St. Albans,40.69444538522359,-73.75867603727717,Nu Urban Cafe,40.69173654146509,-73.76256610113279,Café
1241,St. Albans,40.69444538522359,-73.75867603727717,Yardies Jerk,40.69403801708779,-73.75354575423022,Caribbean Restaurant
1242,St. Albans,40.69444538522359,-73.75867603727717,jamaican flavors,40.69142022601328,-73.76245200083866,Caribbean Restaurant
1243,St. Albans,40.69444538522359,-73.75867603727717,7-Eleven,40.6912721,-73.7620648,Convenience Store
1244,St. Albans,40.69444538522359,-73.75867603727717,Popeyes Louisiana Kitchen,40.690893082474204,-73.76202460988142,Fried Chicken Joint
1245,St. Albans,40.69444538522359,-73.75867603727717,Family Dollar,40.691951751708984,-73.76280212402344,Discount Store
1246,St. Albans,40.69444538522359,-73.75867603727717,Dunkin',40.6920588937116,-73.76197392456254,Donut Shop
1247,St. Albans,40.69444538522359,-73.75867603727717,Burger King,40.693077,-73.757082,Fast Food Restaurant
1248,St. Albans,40.69444538522359,-73.75867603727717,VIP Deli,40.69604411423037,-73.7593837034113,Deli / Bodega
1249,St. Albans,40.69444538522359,-73.75867603727717,Panda Chinese Restaurant,40.693559321613336,-73.7555283081094,Chinese Restaurant
1250,St. Albans,40.69444538522359,-73.75867603727717,Fah Mas,40.69579052646841,-73.76164174702575,Caribbean Restaurant
1251,St. Albans,40.69444538522359,-73.75867603727717,Vital Health Foods LLC,40.6933302,-73.7553737,Health Food Store
1252,St. Albans,40.69444538522359,-73.75867603727717,Kenny Mechanic,40.697564,-73.757393,Motorcycle Shop
1253,St. Albans,40.69444538522359,-73.75867603727717,Crown Fried Chicken,40.691949733145506,-73.76201265873006,Southern / Soul Food Restaurant
1254,St. Albans,40.69444538522359,-73.75867603727717,Jasper Performing Arts Center,40.69400656562073,-73.75362022209065,Dance Studio
1255,St. Albans,40.69444538522359,-73.75867603727717,Fish & Chips,40.69136189549752,-73.76244613300291,Seafood Restaurant
1256,St. Albans,40.69444538522359,-73.75867603727717,Linden Plaza,40.69422110739295,-73.75294842694423,Shopping Mall
1257,St. Albans,40.69444538522359,-73.75867603727717,As You Like Grocery,40.690738677978516,-73.76190185546875,Grocery Store
1258,Rochdale,40.67521139591733,-73.77258787620906,Ideal Food Basket,40.67359761736595,-73.77153546999746,Market
1259,Rochdale,40.67521139591733,-73.77258787620906,SUBWAY,40.67337090902398,-73.77073358283094,Sandwich Place
1260,Rochdale,40.67521139591733,-73.77258787620906,Dunkin',40.673367069394175,-73.77058164362847,Donut Shop
1261,Rochdale,40.67521139591733,-73.77258787620906,Chase Bank,40.67824592103535,-73.77660512924194,Bank
1262,Rochdale,40.67521139591733,-73.77258787620906,Checkers,40.67405492747334,-73.77655801152736,Fast Food Restaurant
1263,Rochdale,40.67521139591733,-73.77258787620906,Rochdale Playground,40.67602373521926,-73.77216171126288,Park
1264,Rochdale,40.67521139591733,-73.77258787620906,Magic Soul Food,40.6720634,-73.7750724,Southern / Soul Food Restaurant
1265,Rochdale,40.67521139591733,-73.77258787620906,Kelly's Coffee Shop,40.67399987043896,-73.77034601172306,Breakfast Spot
1266,Rochdale,40.67521139591733,-73.77258787620906,Variety Drugs,40.6735554939805,-73.77071962981137,Pharmacy
1267,Rochdale,40.67521139591733,-73.77258787620906,Southern Flair Restaurant,40.673680286544204,-73.77025425469367,Southern / Soul Food Restaurant
1268,Rochdale,40.67521139591733,-73.77258787620906,Ideal Food Basket,40.67348075293363,-73.77040937985319,Market
1269,Rochdale,40.67521139591733,-73.77258787620906,Circle 5 Market,40.67305723624037,-73.77398625358182,Candy Store
1270,Rochdale,40.67521139591733,-73.77258787620906,New Ming Garden,40.67297944694864,-73.77549742481848,Chinese Restaurant
1271,Rochdale,40.67521139591733,-73.77258787620906,K.A.M Laundromat & Wash,40.672314,-73.774756,Laundromat
1272,Rochdale,40.67521139591733,-73.77258787620906,"MTA Q111, Q113, QM21 (Guy Brewer Blvd/137 Ave)",40.672047721002464,-73.7745460063883,Bus Station
1273,Rochdale,40.67521139591733,-73.77258787620906,Mta Q85 133ave Bedell,40.67637544076942,-73.76811033310477,Bus Stop
1274,Springfield Gardens,40.666230490368584,-73.76042092682287,Springfield Park,40.66593177436769,-73.7580643871646,Park
1275,Springfield Gardens,40.666230490368584,-73.76042092682287,Cross Island Sports & Fitness,40.66539215799292,-73.75747060035175,Gym
1276,Springfield Gardens,40.666230490368584,-73.76042092682287,Popeyes Louisiana Kitchen,40.66683721039413,-73.75717057557607,Fried Chicken Joint
1277,Springfield Gardens,40.666230490368584,-73.76042092682287,Dunkin',40.6668143,-73.7569286,Donut Shop
1278,Springfield Gardens,40.666230490368584,-73.76042092682287,Dunkin',40.66787527337825,-73.76323451018806,Donut Shop
1279,Springfield Gardens,40.666230490368584,-73.76042092682287,Subway,40.66675900700483,-73.75680276020995,Sandwich Place
1280,Springfield Gardens,40.666230490368584,-73.76042092682287,McDonald's,40.66522819682168,-73.75613048672676,Fast Food Restaurant
1281,Springfield Gardens,40.666230490368584,-73.76042092682287,shoe shine terminal 7,40.66640959722685,-73.76228525606581,Shoe Store
1282,Springfield Gardens,40.666230490368584,-73.76042092682287,Dynasty Films Production Group,40.665875,-73.76243099999999,Business Service
1283,Springfield Gardens,40.666230490368584,-73.76042092682287,Belt Parkway at Exit 22,40.66596373337882,-73.75796388836079,Intersection
1284,Springfield Gardens,40.666230490368584,-73.76042092682287,R Cummings Consulting Corp,40.665133,-73.76338190000001,Business Service
1285,Springfield Gardens,40.666230490368584,-73.76042092682287,Wash and Fold Super Laundry,40.66650995544271,-73.75700497349189,Laundromat
1286,Springfield Gardens,40.666230490368584,-73.76042092682287,MTA NYCT Q85 (South Conduit Ave/221 St),40.665439441433534,-73.75713999875151,Bus Station
1287,Springfield Gardens,40.666230490368584,-73.76042092682287,MTA NYCT Q3 (Farmers Blvd/145 Road),40.664722775831336,-73.76422151633592,Bus Station
1288,Springfield Gardens,40.666230490368584,-73.76042092682287,PAY-O-MATIC,40.665238369500166,-73.75551760196686,Check Cashing Service
1289,Springfield Gardens,40.666230490368584,-73.76042092682287,Great Liquors,40.66526686762279,-73.75511461002195,Liquor Store
1290,Springfield Gardens,40.666230490368584,-73.76042092682287,Butterflies,40.663410641391074,-73.76444928627939,Chinese Restaurant
1291,Cambria Heights,40.692774639160845,-73.73526873708026,Johnny's Discount Liquors,40.69458018526394,-73.73857550206552,Liquor Store
1292,Cambria Heights,40.692774639160845,-73.73526873708026,Good Taste Catering,40.69260462684047,-73.73229185680296,Caribbean Restaurant
1293,Cambria Heights,40.692774639160845,-73.73526873708026,Rite Aid,40.694289,-73.738265,Pharmacy
1294,Cambria Heights,40.692774639160845,-73.73526873708026,Brasserie Creole,40.69305616417647,-73.73389014680978,Nightclub
1295,Cambria Heights,40.692774639160845,-73.73526873708026,Yani's Dominican Beauty Salon,40.69315981942396,-73.7337381355295,Cosmetics Shop
1296,Cambria Heights,40.692774639160845,-73.73526873708026,Epi Dor Kreyol Restaurant And Bakery,40.69393616230529,-73.73704321622488,Caribbean Restaurant
1297,Cambria Heights,40.692774639160845,-73.73526873708026,T & G Flavors,40.69308999999999,-73.7327789,Caribbean Restaurant
1298,Cambria Heights,40.692774639160845,-73.73526873708026,Sally's Restaurant,40.692264556884766,-73.7318115234375,Restaurant
1299,Cambria Heights,40.692774639160845,-73.73526873708026,Tiffany's West Indian Bakery,40.691890716552734,-73.73027038574219,Bakery
1300,Cambria Heights,40.692774639160845,-73.73526873708026,Inplayables,40.695005421770006,-73.7394853913801,Gym / Fitness Center
1301,Cambria Heights,40.692774639160845,-73.73526873708026,Little Rabbit,40.695073,-73.739779,Chinese Restaurant
1302,Rosedale,40.659816433428084,-73.73526079428278,Pa-Nash Eurosoul,40.66005079125288,-73.73978149653364,Caribbean Restaurant
1303,Rosedale,40.659816433428084,-73.73526079428278,Walgreens,40.6608506,-73.7392468,Pharmacy
1304,Rosedale,40.659816433428084,-73.73526079428278,kay jewelers,40.662392579381475,-73.73703172356586,Jewelry Store
1305,Rosedale,40.659816433428084,-73.73526079428278,SUBWAY,40.66420638085556,-73.73519403892129,Sandwich Place
1306,Rosedale,40.659816433428084,-73.73526079428278,Sunglass Hut,40.6558640122305,-73.73296328106845,Accessories Store
1307,Rosedale,40.659816433428084,-73.73526079428278,Q111 Bus,40.65796272632865,-73.73622790618651,Bus Station
1308,Rosedale,40.659816433428084,-73.73526079428278,Win Chinese Store,40.65794513669241,-73.73622754639983,Chinese Restaurant
